online_order,book_table,rate,votes,rest_type,cuisines,cost,city
1,0,3.2,133,20,1209,500,2
0,0,2.7,160,20,604,850,2
1,0,3.4,186,20,1598,450,2
0,0,3.8,69,14,350,700,2
0,0,3.7,311,20,1355,400,2
1,0,4.4,288,12,217,400,2
1,1,3.5,551,20,1236,600,2
1,0,3.0,122,20,609,500,2
0,0,2.9,106,20,1196,450,2
0,1,2.9,200,20,602,1000,2
1,0,3.2,66,20,1196,600,2
0,0,2.8,80,20,46,650,2
1,0,2.6,170,20,978,600,2
0,0,3.4,66,20,590,800,2
0,0,3.6,162,20,1196,500,2
1,1,2.9,90,20,1449,800,2
0,0,2.2,90,20,1196,750,2
0,0,2.4,96,20,1292,500,2
1,0,3.4,116,20,1423,400,2
1,0,3.6,132,12,1652,250,2
1,0,3.8,55,62,1589,300,2
1,0,3.0,114,20,521,1000,2
0,0,2.3,291,20,1600,250,2
1,1,3.8,257,20,73,800,2
1,0,4.0,398,62,1589,400,2
0,0,4.0,177,62,1112,400,2
1,0,4.0,256,62,322,500,2
1,0,3.9,78,62,1156,400,2
1,0,3.8,312,62,1156,400,2
1,0,3.7,168,62,1110,600,2
0,0,4.1,315,62,1322,500,2
1,0,3.7,108,62,1084,600,2
1,0,3.7,314,62,1474,800,2
1,0,3.9,188,30,959,400,2
1,0,3.7,139,62,1268,400,2
1,0,3.8,472,62,323,600,2
1,0,3.8,369,62,322,400,2
0,0,3.9,197,62,1547,150,2
0,0,3.8,46,35,961,300,2
0,0,3.3,50,41,521,400,2
1,0,3.9,201,62,1196,250,2
1,0,4.2,289,62,6,400,2
1,0,3.2,144,62,1218,350,2
1,0,3.4,224,62,1059,400,2
1,0,3.1,166,62,1219,600,2
1,0,3.2,167,62,1507,600,2
1,0,4.0,597,62,1156,400,2
1,0,3.8,56,62,300,500,2
1,0,3.6,137,62,84,300,2
1,0,3.9,114,62,1190,500,2
1,0,3.9,75,62,1451,200,2
1,0,3.2,148,62,1547,250,2
1,0,2.4,204,62,1465,750,2
1,0,2.9,153,62,197,600,2
1,0,3.9,63,62,1487,200,2
1,0,2.7,48,65,549,650,2
1,0,3.8,170,62,1256,250,2
1,0,3.8,92,41,674,1100,2
1,0,2.8,102,62,1196,350,2
0,0,3.5,56,62,1587,400,2
0,0,2.9,85,62,1615,250,2
0,0,2.9,58,62,203,250,2
1,0,3.7,51,62,1156,300,2
1,0,4.0,212,62,1156,400,2
1,0,3.8,182,41,1181,600,2
1,0,2.4,158,62,1196,300,2
1,0,3.6,323,41,1476,800,2
1,0,3.1,175,62,42,250,2
0,0,4.5,2781,21,1170,1200,2
0,1,4.7,3844,20,1325,1600,2
0,0,4.3,353,20,1416,1200,2
1,1,4.4,4312,52,625,1600,2
0,1,4.3,1196,5,803,1500,2
0,1,4.6,311,20,1436,1300,2
0,1,4.2,1212,20,1490,1200,2
0,1,4.1,1235,20,1423,800,2
0,1,3.9,1763,4,899,1300,2
1,1,4.1,1538,20,165,1000,2
1,0,4.1,954,20,1614,400,2
1,1,4.1,585,21,688,1200,2
1,0,4.2,374,20,266,750,2
1,1,4.2,1028,21,614,1100,2
1,1,4.1,448,20,695,700,2
0,1,4.1,1187,26,979,1200,2
1,0,4.0,180,20,1214,550,2
1,1,4.0,1010,58,882,1300,2
1,0,4.2,230,20,1296,1000,2
1,1,4.1,842,21,1546,1100,2
1,1,4.1,1320,20,1222,1200,2
1,1,4.0,790,20,696,1300,2
0,0,3.8,915,20,1156,600,2
1,1,3.8,756,20,1156,1000,2
1,0,3.9,34,20,1091,750,2
1,1,4.0,347,20,1295,1000,2
1,1,4.1,293,20,938,500,2
1,0,3.9,347,20,609,600,2
1,0,4.1,587,20,558,700,2
1,0,4.0,1306,20,625,750,2
0,1,4.1,466,20,1064,700,2
0,0,4.0,129,62,1589,300,2
1,0,3.7,217,20,1423,500,2
0,0,3.8,115,62,1209,350,2
0,0,3.8,59,20,1423,400,2
0,0,3.7,535,20,1304,950,2
0,0,3.8,228,62,1250,400,2
1,0,3.9,178,20,1589,450,2
1,1,3.9,727,13,416,800,2
1,0,3.7,243,20,286,450,2
0,0,4.1,521,13,404,550,2
0,0,2.9,51,20,1451,600,2
1,1,4.4,4381,22,1468,600,2
0,0,4.0,193,20,1555,500,2
0,0,3.8,177,62,1366,400,2
0,1,3.9,165,20,1592,1000,2
0,0,3.4,97,21,1559,1100,2
1,0,3.7,132,13,504,400,2
0,0,3.8,82,47,1472,1000,2
1,0,3.9,407,20,1196,500,2
1,0,3.8,46,13,318,450,2
0,0,3.3,177,20,1222,950,2
1,0,3.8,146,20,521,600,2
1,0,3.1,320,20,1384,600,2
0,0,3.4,48,13,436,550,2
0,0,2.3,175,20,1156,450,2
1,0,3.1,64,20,1554,750,2
0,0,3.5,65,20,1420,750,2
0,0,3.0,55,20,65,800,2
0,0,3.7,48,20,1335,800,2
1,0,3.0,57,20,604,650,2
1,0,3.7,127,13,467,700,2
1,0,2.5,321,62,1241,400,2
1,0,3.9,92,62,1602,300,2
0,0,3.9,115,62,1547,200,2
1,0,3.9,386,62,1476,600,2
1,0,3.3,212,62,236,350,2
0,0,2.9,231,30,793,800,2
1,0,3.9,62,62,324,300,2
1,1,4.1,612,21,141,1500,2
1,0,4.0,827,20,1490,500,2
1,0,3.9,362,20,1156,600,2
1,0,3.7,135,20,1196,500,2
1,0,4.0,244,62,202,400,2
1,0,3.0,102,20,1589,600,2
1,0,3.7,115,20,565,550,2
1,0,4.2,465,62,1179,300,2
1,0,3.9,173,62,1461,250,2
1,0,4.1,83,62,856,400,2
1,0,4.0,107,62,1156,300,2
0,0,3.7,28,20,1196,500,2
1,0,3.7,194,62,1156,400,2
0,0,2.7,76,62,1196,500,2
0,0,2.6,75,62,1438,400,2
1,0,2.9,126,62,565,300,2
1,0,3.9,435,20,197,650,2
1,0,2.9,255,62,1156,250,2
1,1,4.4,2488,57,1343,900,2
1,1,4.4,2237,21,744,1200,2
1,1,3.9,1337,46,7,1700,2
1,1,3.9,681,20,1274,800,2
0,0,4.5,2781,21,1170,1200,2
1,1,4.4,4312,52,625,1600,2
0,1,3.9,1763,4,899,1300,2
1,1,4.1,585,21,688,1200,2
0,1,4.1,1187,26,979,1200,2
1,1,4.0,1010,58,882,1300,2
1,1,4.1,842,21,1546,1100,2
0,0,3.4,97,21,1559,1100,2
1,1,4.1,612,21,141,1500,2
1,1,4.2,2022,20,1416,1000,3
0,0,3.8,166,20,1406,600,3
1,0,3.8,286,20,1156,600,3
0,1,4.1,2303,20,1196,950,3
1,1,4.1,2339,20,1206,1500,3
1,0,4.4,4884,20,1402,750,3
1,1,4.1,775,20,1386,800,3
1,0,3.8,918,16,484,800,3
1,0,3.8,74,20,672,1000,3
1,0,4.1,139,20,1277,550,3
0,1,3.8,176,20,1158,1350,3
1,1,3.8,584,20,1381,1200,3
0,1,4.3,633,16,413,800,3
0,1,4.1,102,13,379,800,3
1,1,4.6,1755,22,1468,600,3
1,0,3.9,240,13,332,700,3
0,0,3.8,148,22,1194,550,3
1,0,4.0,219,13,455,600,3
1,0,4.1,216,13,391,500,3
1,0,3.7,514,13,458,600,3
1,0,3.4,58,13,436,400,3
1,1,4.3,1252,22,922,800,3
0,0,4.2,704,13,332,500,3
1,0,4.1,796,13,437,400,3
0,1,4.2,731,13,393,800,3
0,0,4.2,223,13,501,800,3
0,0,4.1,707,13,445,850,3
1,0,4.2,261,13,389,700,3
1,1,4.2,150,13,462,600,3
1,1,4.2,1901,13,423,800,3
1,0,4.0,324,13,462,700,3
1,0,4.6,228,13,359,400,3
1,0,4.2,504,13,485,550,3
1,0,4.1,130,13,473,650,3
0,0,4.1,108,13,427,700,3
1,0,3.8,918,16,484,800,3
1,0,3.8,90,13,332,650,3
1,0,3.8,144,13,533,700,3
0,0,3.8,46,13,332,400,3
0,0,4.0,62,13,332,150,3
1,1,3.9,291,13,368,650,3
0,0,3.2,59,16,436,550,3
1,0,2.9,62,65,548,650,3
1,0,2.6,157,13,346,450,3
0,0,3.7,168,13,437,400,3
1,0,4.6,143,29,930,500,3
1,0,3.9,627,29,923,450,3
1,0,4.1,414,62,330,500,3
1,0,4.2,95,11,214,400,3
1,0,4.4,4884,20,1402,750,3
1,0,4.0,771,20,1589,450,3
1,0,4.2,64,62,1510,500,3
1,0,4.1,233,62,1628,200,3
1,0,3.8,505,62,322,450,3
1,0,4.1,201,62,1597,300,3
1,0,4.0,774,20,238,800,3
1,0,3.7,125,62,1177,250,3
1,0,3.8,540,20,1353,650,3
1,0,3.7,176,62,1507,600,3
1,0,4.1,296,62,1569,200,3
1,0,3.6,91,72,298,500,3
1,0,3.8,133,62,1636,200,3
1,1,4.2,354,20,151,800,3
1,0,3.6,518,20,1589,400,3
1,0,4.3,792,62,84,300,3
1,0,4.2,504,13,485,550,3
1,0,4.1,1720,62,1355,400,3
1,0,3.7,107,9,221,150,3
1,0,3.9,55,62,235,300,3
1,0,3.2,395,62,1196,300,3
1,0,4.0,78,62,1079,100,3
1,0,4.0,332,62,1589,300,3
1,0,4.0,1975,20,294,800,3
1,0,4.0,618,20,288,750,3
1,0,3.3,261,20,1196,500,3
1,0,4.0,253,30,773,300,3
1,0,3.9,750,20,1277,500,3
1,1,4.6,2556,22,1468,600,3
1,0,3.9,210,11,778,400,3
1,0,3.8,71,30,959,400,3
1,0,3.9,230,29,235,650,3
1,0,4.2,444,62,1547,100,3
1,0,4.3,630,62,1454,200,3
1,1,4.1,175,20,1591,500,3
1,0,3.9,441,62,1592,400,3
1,1,4.1,2723,20,296,800,3
1,0,3.8,693,20,1474,750,3
1,0,4.4,4401,20,286,600,3
1,0,3.9,172,29,1465,750,3
1,0,3.9,319,20,1196,650,3
1,0,3.7,170,62,862,200,3
1,0,3.2,208,12,1652,250,3
1,0,4.1,163,62,684,500,3
1,0,3.7,97,62,1386,350,3
1,0,4.2,415,62,1190,500,3
1,1,3.9,291,13,368,650,3
1,0,4.2,1647,20,609,600,3
1,1,4.1,364,20,1665,1200,3
1,0,3.8,70,62,1547,100,3
1,0,3.5,80,62,1670,250,3
1,0,3.9,264,62,1547,200,3
1,0,4.0,166,62,1589,400,3
1,0,3.9,134,62,1647,400,3
1,0,4.1,364,20,1566,550,3
1,0,4.2,449,13,362,400,3
1,0,3.9,56,30,773,400,3
1,0,3.9,148,62,1121,400,3
1,0,4.0,53,29,1113,600,3
1,1,4.2,2115,20,1481,800,3
1,0,3.9,67,62,817,200,3
1,0,4.2,287,62,1156,350,3
1,0,3.6,84,62,1589,250,3
1,1,4.2,2171,60,10,1200,3
1,1,4.2,1428,20,64,800,3
1,0,3.7,93,62,1628,200,3
1,1,3.9,1227,20,116,900,3
1,0,4.1,164,62,256,400,3
1,0,3.8,577,20,1421,900,3
1,1,4.2,166,20,924,800,3
1,0,3.5,32,62,1486,150,3
1,0,3.9,104,62,817,200,3
1,0,3.9,38,30,949,150,3
1,0,4.5,155,9,228,300,3
1,1,4.2,3227,25,1156,1600,3
1,0,2.8,109,20,616,500,3
1,0,3.7,662,20,201,650,3
1,1,4.5,784,20,716,800,3
1,0,3.0,73,20,1156,500,3
1,0,3.9,85,62,1490,300,3
1,0,4.3,659,30,181,500,3
1,0,3.8,152,30,773,350,3
1,0,4.1,337,62,547,300,3
1,0,4.2,191,62,1636,250,3
1,0,4.0,108,62,329,500,3
1,0,4.1,438,30,791,500,3
1,0,3.9,49,62,1587,200,3
1,0,3.6,276,62,322,500,3
1,1,4.2,1539,20,1054,800,3
1,1,4.1,1063,21,987,1200,3
1,0,3.6,195,20,597,800,3
1,0,3.9,211,20,840,500,3
1,0,4.3,860,30,789,500,3
1,0,4.2,289,62,6,400,3
1,0,4.2,146,9,215,400,3
1,0,4.2,169,13,361,600,3
1,0,3.9,134,62,866,350,3
1,0,3.9,113,62,861,250,3
1,0,3.9,91,62,230,200,3
1,0,3.7,237,62,1571,200,3
1,1,3.8,197,57,536,1000,3
1,0,3.9,133,13,441,800,3
1,0,4.0,90,0,181,500,3
1,1,4.3,1252,22,922,800,3
1,0,4.1,796,13,437,400,3
1,0,3.8,918,16,484,800,3
1,0,3.8,155,20,1597,450,3
1,0,3.9,240,13,332,700,3
1,0,3.6,41,13,401,700,3
1,0,3.7,217,62,1474,800,3
1,0,4.0,73,0,194,300,3
1,0,4.1,192,30,789,300,3
1,0,3.8,53,62,953,250,3
1,0,3.9,61,9,214,150,3
1,0,3.8,242,20,1089,650,3
1,0,4.0,465,20,1597,600,3
1,0,4.0,324,13,462,700,3
1,0,2.6,307,20,1145,700,3
1,0,3.7,47,66,844,400,3
1,1,4.2,150,13,462,600,3
1,0,3.0,290,62,1215,450,3
1,0,4.4,356,30,773,400,3
1,0,4.2,249,30,773,300,3
1,0,3.8,82,62,327,1000,3
1,0,3.9,91,13,439,300,3
1,0,3.8,164,62,1476,600,3
1,0,3.5,179,20,1208,600,3
1,0,3.9,153,41,427,400,3
1,0,3.5,79,20,72,600,3
1,0,4.1,558,62,1547,150,3
1,0,4.0,197,30,767,300,3
1,1,4.3,1129,20,1009,1300,3
1,0,4.0,89,62,1551,200,3
1,0,2.8,45,20,1483,800,3
1,0,3.7,54,13,359,600,3
1,1,4.1,442,60,692,1200,3
1,0,4.4,659,12,217,600,3
1,0,4.2,261,13,389,700,3
1,0,4.1,176,20,68,800,3
1,0,3.8,61,62,1021,100,3
1,0,3.8,75,62,836,200,3
1,1,4.5,1872,13,394,900,3
1,0,4.1,30,9,231,100,3
1,0,3.6,105,20,1678,700,3
1,0,3.8,74,62,1589,300,3
1,0,4.0,136,62,1571,350,3
1,0,3.7,71,20,1209,450,3
1,0,3.9,178,30,767,400,3
1,0,3.9,233,20,1007,800,3
1,0,2.7,97,20,1575,400,3
1,0,3.8,144,13,533,700,3
1,0,2.8,137,62,1451,300,3
1,1,4.1,970,54,1313,1500,3
1,0,3.9,135,20,1222,800,3
1,0,3.7,514,13,458,600,3
1,0,3.9,914,4,1266,1000,3
1,0,2.9,177,20,1211,700,3
1,0,3.9,157,20,1196,450,3
1,0,3.9,70,30,846,400,3
1,0,3.9,247,13,406,400,3
1,0,3.6,62,65,985,600,3
1,0,3.0,57,62,1329,400,3
1,0,4.1,204,30,956,300,3
1,0,3.9,519,20,561,900,3
1,0,4.1,119,20,1485,800,3
1,0,4.1,130,13,473,650,3
1,0,2.6,208,20,602,650,3
1,1,4.0,349,20,1519,1200,3
1,0,3.3,128,62,1196,300,3
1,0,4.0,1778,62,1444,200,3
0,0,4.1,279,62,873,200,3
1,0,3.8,469,20,1208,750,3
1,0,4.3,322,20,1547,400,3
1,0,3.8,90,13,332,650,3
1,0,3.6,81,20,1196,500,3
1,0,3.9,214,20,1235,400,3
1,0,4.3,316,62,1547,100,3
1,0,3.5,56,30,958,400,3
1,0,2.6,157,13,346,450,3
1,1,4.1,553,20,991,900,3
1,0,3.9,126,62,1589,400,3
1,1,4.1,1403,26,1296,1100,3
1,0,3.0,213,62,1428,400,3
1,0,2.8,102,62,1196,350,3
1,0,3.7,178,62,1196,400,3
1,0,3.8,527,20,1156,500,3
1,0,4.6,228,13,359,400,3
1,0,3.7,158,20,251,700,3
1,0,4.0,308,13,388,750,3
0,0,3.8,148,22,1194,550,3
1,0,3.9,388,20,299,650,3
1,0,3.8,70,62,1451,200,3
1,0,3.8,42,62,1589,300,3
1,0,3.9,144,20,1268,550,3
1,0,3.6,34,30,956,300,3
1,0,4.0,507,19,460,1000,3
1,0,3.7,133,20,607,700,3
1,1,3.9,886,20,1156,900,3
1,0,3.6,129,20,1091,600,3
1,0,3.8,74,20,672,1000,3
1,0,4.1,216,13,391,500,3
1,0,4.4,181,9,231,250,3
1,0,3.9,888,20,1434,750,3
1,0,3.9,84,69,1121,400,3
1,0,3.8,160,20,1196,700,3
1,1,4.2,1901,13,423,800,3
1,0,3.9,314,62,1639,300,3
1,0,3.6,143,20,1554,750,3
1,0,3.8,286,20,1156,600,3
1,0,4.1,739,29,565,500,3
1,0,2.5,35,62,817,200,3
1,1,4.2,237,22,349,600,3
1,1,4.1,1875,20,1159,1200,3
1,1,3.8,361,20,291,600,3
1,1,4.3,548,20,570,1200,3
1,0,4.1,787,20,594,800,3
0,0,4.1,428,20,1451,1000,3
1,0,3.9,101,62,1547,150,3
1,0,4.2,150,20,1156,800,3
1,0,4.2,2353,20,1156,800,3
1,0,2.5,247,20,1156,500,3
0,0,3.7,217,20,1281,450,3
1,1,4.3,881,20,558,1700,3
1,0,4.0,232,62,1561,400,3
1,0,4.0,116,20,604,400,3
1,0,2.6,72,62,1589,300,3
0,0,3.9,206,62,1585,450,3
1,0,4.1,90,62,1547,100,3
1,0,3.4,58,13,436,400,3
0,0,3.8,148,62,873,150,3
1,0,3.9,221,20,521,700,3
1,1,4.1,775,20,1386,800,3
1,1,3.5,431,20,1156,800,3
1,1,3.8,584,20,1381,1200,3
1,0,4.0,232,20,1196,750,3
1,0,4.1,449,62,1628,100,3
1,0,3.9,200,62,1087,400,3
1,1,4.0,866,20,1296,900,3
1,0,3.8,412,20,77,700,3
1,0,3.7,117,62,1156,150,3
1,1,4.1,2339,20,1206,1500,3
1,1,4.1,353,20,1549,1200,3
1,0,3.2,96,62,1156,400,3
1,0,3.9,543,62,1571,300,3
1,1,4.0,633,20,1196,800,3
1,1,4.2,815,20,1196,900,3
1,0,3.7,59,62,1451,200,3
1,1,4.2,2022,20,1416,1000,3
1,0,4.1,179,20,1535,600,3
1,1,3.9,142,20,1093,1000,3
1,0,4.2,185,51,1209,300,3
1,1,4.4,1224,20,1343,1000,3
1,0,4.3,275,62,1547,100,3
1,0,3.8,280,20,283,800,3
1,0,3.8,122,20,1088,700,3
1,1,3.8,560,20,1156,800,3
1,0,2.9,62,65,548,650,3
0,1,3.7,151,46,1158,1350,3
1,0,4.1,139,20,1277,550,3
1,0,4.0,219,13,455,600,3
0,1,4.1,2303,20,1196,950,3
0,0,4.0,104,20,1196,650,3
0,0,3.5,334,20,1156,600,3
0,0,3.8,36,29,1314,400,3
0,1,3.8,176,20,1158,1350,3
0,0,3.5,52,62,1547,300,3
0,0,2.7,128,20,604,850,3
1,1,3.8,203,20,1258,1200,3
1,1,4.1,1077,20,1196,1000,3
1,0,3.1,68,62,1148,550,3
1,0,4.1,185,62,1022,200,3
1,0,3.9,40,20,1280,600,3
1,0,3.6,43,20,583,600,3
1,1,3.7,36,20,586,650,3
0,0,4.1,868,57,704,1200,3
0,1,3.8,235,20,1066,1000,3
0,0,3.0,98,4,1196,800,3
1,0,3.8,75,62,1046,300,3
0,0,4.3,141,70,1120,200,3
0,0,4.0,920,20,43,600,3
0,0,3.8,71,41,1563,1200,3
0,1,4.2,731,13,393,800,3
0,0,4.3,345,30,956,400,3
0,1,4.1,102,13,379,800,3
0,0,4.2,244,20,1000,800,3
0,0,4.0,1047,62,980,450,3
0,0,3.9,56,30,795,200,3
0,1,3.6,571,20,701,800,3
0,0,3.6,299,62,868,300,3
0,0,3.8,39,62,1563,350,3
0,0,4.0,62,13,332,150,3
0,0,3.2,59,16,436,550,3
0,0,4.0,147,30,767,400,3
0,0,3.7,65,62,873,300,3
1,0,3.5,41,44,1475,400,3
1,0,3.9,60,12,217,400,3
1,0,3.8,109,20,1196,500,3
1,0,3.9,193,20,1589,400,3
1,0,3.8,59,20,1196,750,3
1,0,3.8,186,13,339,500,3
0,0,4.2,502,0,175,150,3
0,0,4.3,372,30,956,400,3
0,0,4.0,98,70,1123,400,3
1,0,3.9,56,30,773,400,3
0,0,3.9,95,30,175,400,3
1,0,4.0,73,0,194,300,3
1,0,4.0,219,13,455,600,3
1,0,3.8,71,30,959,400,3
1,0,4.1,216,13,391,500,3
1,0,4.1,46,9,214,400,3
1,0,2.7,97,20,1575,400,3
0,1,4.3,633,16,413,800,3
0,0,4.5,197,30,956,400,3
0,0,4.3,141,70,1120,200,3
1,0,4.0,1778,62,1444,200,3
0,0,4.4,366,30,956,150,3
0,0,4.2,223,13,501,800,3
0,0,4.2,820,9,214,250,3
0,0,4.4,356,69,1116,150,3
1,0,4.4,356,30,773,400,3
0,0,3.9,56,30,795,200,3
1,0,4.2,95,11,214,400,3
1,0,4.2,228,30,181,500,3
1,0,3.8,152,30,773,350,3
1,0,4.1,438,30,791,500,3
0,0,4.1,108,13,427,700,3
1,0,4.3,860,30,789,500,3
1,0,3.5,56,30,958,400,3
1,0,3.7,47,66,844,400,3
1,0,3.8,918,16,484,800,3
1,0,4.0,253,30,773,300,3
1,0,3.9,210,11,778,400,3
1,0,4.1,210,32,214,150,3
1,0,3.8,144,13,533,700,3
1,0,4.2,249,30,773,300,3
0,0,4.1,59,30,956,200,3
0,0,4.0,147,30,767,400,3
1,0,3.9,70,30,846,400,3
1,0,4.1,204,30,956,300,3
1,0,3.9,750,20,1277,500,3
0,1,4.3,1037,20,768,1000,3
1,0,4.0,232,20,1196,750,3
0,0,3.8,166,20,1406,600,3
0,0,3.9,153,20,1547,350,3
1,1,4.6,1755,22,1468,600,3
0,0,4.1,428,20,1451,1000,3
1,0,3.8,469,20,1208,750,3
1,0,3.9,240,13,332,700,3
1,0,3.8,527,20,1156,500,3
1,0,4.1,364,20,1566,550,3
0,0,2.7,377,57,1292,1100,3
0,0,3.8,148,22,1194,550,3
1,0,3.8,286,20,1156,600,3
0,0,3.9,206,62,1585,450,3
0,0,3.9,133,20,979,650,3
0,0,3.6,160,20,56,800,3
1,0,4.0,219,13,455,600,3
0,1,3.7,64,4,878,2200,3
1,0,4.1,216,13,391,500,3
1,0,3.7,514,13,458,600,3
1,0,3.7,54,13,359,600,3
1,0,2.7,97,20,1575,400,3
1,0,4.1,176,20,68,800,3
1,0,3.8,540,20,1353,650,3
1,0,3.4,58,13,436,400,3
0,0,3.7,217,20,1281,450,3
0,0,3.7,61,20,310,600,3
0,0,3.9,111,20,1258,700,3
1,0,3.9,40,20,1280,600,3
0,0,3.8,55,44,595,300,3
0,0,4.5,2896,62,1547,250,3
0,0,4.4,4460,62,1547,150,3
0,0,4.8,2679,62,1547,100,3
1,0,3.9,101,62,1547,150,3
1,0,4.1,1720,62,1355,400,3
1,0,4.1,558,62,1547,150,3
1,0,4.2,64,62,1510,500,3
1,0,4.1,449,62,1628,100,3
1,0,3.8,319,62,322,400,3
0,0,3.9,100,62,1589,300,3
1,0,3.6,276,62,322,500,3
0,0,4.2,253,62,1547,250,3
1,0,4.2,444,62,1547,100,3
0,0,4.1,279,62,873,200,3
1,0,4.3,275,62,1547,100,3
0,0,4.1,238,62,1547,600,3
1,0,3.7,93,62,1628,200,3
1,0,3.8,74,62,1589,300,3
0,0,3.8,124,62,1574,300,3
1,0,3.9,770,62,1474,400,3
0,0,4.2,257,62,1547,150,3
0,0,4.2,196,62,1636,250,3
1,0,4.0,133,62,817,200,3
1,0,4.1,169,62,684,500,3
1,0,3.9,549,62,1571,300,3
0,0,4.1,181,62,1547,100,3
1,0,2.9,142,62,1474,750,3
1,0,3.9,75,30,792,400,3
0,0,4.0,53,62,1547,300,3
1,0,3.8,177,62,1508,500,3
0,0,4.2,280,62,1547,150,3
0,0,4.1,52,62,1547,150,3
1,0,3.9,142,62,1636,200,3
0,0,2.7,51,62,1597,600,3
0,0,2.5,35,62,817,200,3
0,0,4.0,65,62,1547,200,3
1,0,2.6,72,62,1589,300,3
0,0,3.8,150,62,873,150,3
1,0,3.8,166,62,1476,600,3
1,0,4.0,157,62,323,600,3
1,1,4.2,2049,20,1416,1000,3
1,0,4.5,4569,20,239,600,3
1,1,4.1,1903,20,1376,1200,3
0,1,4.1,2359,20,1196,950,3
1,1,4.3,1302,22,922,800,3
1,1,4.1,2365,20,1206,1500,3
0,1,4.3,1278,21,1480,1000,3
1,0,4.2,109,20,129,800,3
1,1,4.1,336,20,651,700,3
1,1,4.3,1161,20,1009,1300,3
0,0,4.2,760,62,1552,350,3
1,0,4.0,201,20,1156,800,3
1,0,3.7,429,20,77,700,3
0,0,4.2,737,13,332,500,3
1,1,4.1,682,21,50,1000,3
1,1,4.1,1008,54,1313,1500,3
1,0,4.1,825,13,437,400,3
1,0,4.2,325,62,1156,350,3
1,0,4.4,5060,20,1402,750,3
1,1,4.1,804,20,1386,800,3
1,1,4.0,884,20,1296,900,3
0,0,4.0,950,20,43,600,3
1,0,4.1,631,20,288,750,3
0,1,4.2,731,13,393,800,3
1,1,4.1,442,60,692,1200,3
1,1,4.2,354,20,151,800,3
0,1,4.1,102,13,379,800,3
1,1,4.1,364,20,1665,1200,3
1,0,4.0,465,20,1597,600,3
1,0,3.8,242,20,1089,650,3
1,1,4.2,2115,20,1481,800,3
0,0,4.2,223,13,501,800,3
1,0,4.3,322,20,1547,400,3
1,1,4.1,1063,21,987,1200,3
1,0,4.4,181,9,231,250,3
0,0,4.2,244,20,1000,800,3
0,0,3.9,284,20,1277,450,3
1,0,3.9,221,20,521,700,3
0,0,4.1,868,57,704,1200,3
0,0,4.1,707,13,445,850,3
1,0,4.2,261,13,389,700,3
0,1,3.8,977,46,878,1300,3
1,1,4.2,150,13,462,600,3
1,1,4.2,1901,13,423,800,3
0,0,4.0,104,20,1196,650,3
1,0,4.0,324,13,462,700,3
1,0,4.6,228,13,359,400,3
1,0,4.2,504,13,485,550,3
0,1,4.0,370,20,1309,1000,3
1,0,4.2,1647,20,609,600,3
1,0,4.1,130,13,473,650,3
1,1,4.2,815,20,1196,900,3
0,0,4.2,380,62,266,400,3
0,1,3.6,571,20,701,800,3
1,1,3.5,431,20,1156,800,3
1,0,4.0,1778,62,1444,200,3
0,0,4.1,108,13,427,700,3
1,0,4.0,136,62,1571,350,3
1,1,4.1,553,20,991,900,3
1,0,3.9,135,20,1222,800,3
1,0,3.8,918,16,484,800,3
1,0,3.8,59,20,1196,750,3
0,0,3.8,71,41,1563,1200,3
1,0,3.9,233,20,1007,800,3
1,0,3.6,105,20,1678,700,3
1,0,3.8,155,20,1597,450,3
0,0,4.4,134,62,1547,150,3
1,0,3.8,90,13,332,650,3
1,0,3.0,73,20,1156,500,3
1,0,3.9,144,20,1268,550,3
0,1,3.7,151,46,1158,1350,3
0,0,4.0,1047,62,980,450,3
1,1,4.0,633,20,1196,800,3
0,0,3.5,334,20,1156,600,3
0,0,3.8,68,62,1181,400,3
1,0,3.9,49,62,1587,200,3
0,0,4.2,421,62,1547,100,3
1,0,3.8,339,62,1589,400,3
1,0,3.8,144,13,533,700,3
1,0,3.9,888,20,1434,750,3
0,1,3.8,235,20,1066,1000,3
0,0,3.8,46,13,332,400,3
1,0,3.8,577,20,1421,900,3
1,0,3.9,211,20,840,500,3
0,0,4.4,343,62,1547,100,3
1,0,4.0,232,62,1561,400,3
1,0,3.7,47,66,844,400,3
1,0,3.8,74,20,672,1000,3
0,1,3.7,44,20,1229,550,3
1,0,4.1,139,20,1277,550,3
0,0,3.8,70,62,821,500,3
1,0,4.1,337,62,547,300,3
1,0,3.7,133,20,607,700,3
1,0,3.8,109,20,1196,500,3
0,0,4.1,52,62,1547,100,3
1,1,3.9,142,20,1093,1000,3
1,0,3.9,134,62,1647,400,3
0,1,3.8,176,20,1158,1350,3
1,1,3.9,291,13,368,650,3
0,0,3.9,88,62,1547,250,3
0,0,3.8,265,62,1600,250,3
1,0,3.6,84,62,1589,250,3
0,0,3.8,189,62,1547,300,3
1,0,3.0,213,62,1428,400,3
0,0,3.8,39,62,1563,350,3
0,0,3.6,71,62,1416,250,3
1,1,3.8,584,20,1381,1200,3
1,1,3.7,36,20,586,650,3
1,0,3.0,290,62,1215,450,3
0,0,3.3,55,62,1547,150,3
1,0,2.6,157,13,346,450,3
1,0,2.9,177,20,1211,700,3
1,0,2.8,45,20,1483,800,3
1,0,3.3,128,62,1196,300,3
0,0,3.8,39,62,1587,250,3
1,0,3.5,41,44,1475,400,3
1,0,3.7,237,62,1571,200,3
